time_period,depth,wave_height,wavelength,velocity,energy,power,shear_stress,soil_erosion_rate,impact_pressure
5.476620878419189,4.953597165601805,1.7197235025943653,33.93208386146204,6.195806614106258,14506.286978966495,89878.1488104041,3405.7043793550283,59625.45091835502,38388.01959940286
4.9190207256127625,1.7276909768586544,3.680519604590507,19.277670696213715,3.919005788253168,66444.23146569668,260395.32771009856,20898.353817117124,906336.2933384592,15358.606368361834
3.6397765525135384,3.004153257922779,2.1734189823393297,16.752239265708788,4.602546069521798,23169.99410704931,106640.96530824305,7097.254496094314,179372.89711122747,21183.43032207055
2.597939014829212,3.1752514819767237,1.3088992999114613,10.13454894094098,3.9009957058623352,8403.33123569924,32781.359065401564,4043.8693454723852,77146.62437163091,15217.76749715638
3.6234008228858885,4.620587278181579,3.758452402220055,18.73102761576869,5.169460551386143,69287.85567509191,358180.8366025241,7979.59563276316,213841.78978886205,26723.322392337526
2.3725364758216245,4.236548657039348,1.0676630693954314,8.748588906185255,3.6874412660633857,5591.231227928036,20617.336757964094,2472.2422798959733,36877.18812395953,13597.223090667145
3.0319690244663873,1.3128535609515382,1.1781264547921595,9.834185984074429,3.2434981705676234,6808.0514327750025,22081.902367336006,8803.28230448979,247792.52339243164,10520.28038247552
3.6623923468712194,4.088804375004697,2.737817814505181,18.492084138147757,5.04918162412215,36766.14552049454,185638.94635188192,6568.666606913658,159711.82944064128,25494.235073372794
3.910670805012014,3.247779368956843,1.5078957049027317,18.92464121135841,4.839231465636052,11152.74108591844,53970.69559106851,4554.637241213525,92215.07928710144,23418.161178002054
2.5946614125899385,2.184921483038091,0.6402519543920193,9.427553487830137,3.633442668891331,2010.6701818292358,7305.654831725836,2874.6441102552935,46237.82349167877,13201.905628120157
5.506807349611883,1.3493818434154392,1.0584803856916263,19.43609172728777,3.5294664391442017,5495.467465414549,19396.0679865895,7695.1476961869785,202510.10296855736,12457.13334504525
5.74835671675811,2.4339298232470483,2.418102174453253,26.6959589209928,4.644102695152236,28680.604908498673,133195.67455415515,9746.206363394656,288652.05842785124,21567.689843120268
3.846783645927583,4.376507061785636,3.4591409656489196,20.24047582830543,5.261662129018645,58691.5437602308,308815.073096847,7753.711440184582,204826.29357552933,27685.08835994902
3.90324628922696,4.01820385888026,2.1808010691992292,20.183887012755726,5.171051354987173,23327.65665327756,120628.51054560648,5324.184446631371,116546.94481455146,26739.77211591468
1.542767891208771,3.4899473635088167,0.46795302619271484,3.7161250694293293,2.40873892346678,1074.097070315921,2587.219420851594,1315.383502613946,14311.98395739887,5802.023201423902
1.3698906598385463,3.7918328679940663,0.5496120522880872,2.9299549860975076,2.1388239747855704,1481.6700663396846,3169.031460609444,1421.9229646053516,16085.52933999734,4574.567995117547
1.4210094046990198,1.605137019377433,0.45713613745950893,3.152702880086848,2.218636181901001,1025.0147632807123,2274.134840797278,2793.8459174140403,44302.16302610199,4922.346507640252
6.278395736432156,3.017369774318963,2.3916835377139853,32.398058360177465,5.16024470585354,28057.336459126072,144782.72192355682,7775.783964121465,205701.53557203774,26628.125424289483
5.143030235541311,3.8962202749123005,1.7277343587147898,28.641398396261796,5.568973364833281,14641.748800061087,81539.50908211984,4350.132400913496,86074.59100562904,31013.46433822251
1.3571700580457633,4.483256134443957,2.606043160607886,2.8757933712834745,2.1189631721056608,33312.11598403535,70587.14695508323,5702.391886368129,129183.439924872,4490.004924740085
2.333659809168097,4.131177654239155,2.419914894205325,8.465986274289612,3.6277722404224666,28723.62160694015,104202.75711005644,5746.391731131288,130681.4959875733,13160.731428379842
4.6856215537799955,2.026529363023376,1.9099309186075777,19.593142805693144,4.181546157923685,17892.636138449874,74818.88389986155,9245.571593192955,266699.3170587781,17485.32827084633
4.290119977446805,3.372871371745093,0.6469319792513679,21.634666414559007,5.042904750518079,2052.845435241543,10352.30399745893,1881.6023550795383,24485.72833057311,25430.888322797804
2.6623202231706937,3.923315560670339,2.6171378059869865,10.835093284667327,4.069793404402442,33596.35749955688,136730.2341636431,6543.985942427136,158812.53982839955,16563.21835451762
5.765258375325718,3.1916851916116316,0.9502167219957838,30.173456490866574,5.233669425815087,4428.782471019824,23178.783412162244,2920.5969521297657,47350.949950128066,27391.295658711624
6.2896225193839905,3.4586452034030346,1.8125880858297894,34.479298416683285,5.481934457977648,16115.257665415751,88342.78629523102,5141.1717815098955,110589.63570499851,30051.605401562687
1.142630353848808,4.7523203398286356,2.1160865344258952,2.0384527664462344,1.784000188319836,21963.717994881008,39183.27703907149,4368.141753564234,86609.66125204737,3182.6566719252105
6.5958132258402085,1.9466642577969424,0.6933656807387666,27.95635286333873,4.238499773434307,2358.108019245164,9994.84030530425,3494.1399374872644,61962.89435413907,17964.880329402673
6.895143992342988,1.434119575706198,2.618086765862455,25.338298581187853,3.6748033992220996,33620.72562813016,123549.55682256627,17908.849170030673,718989.8722637098,13504.180022934297
3.3090368971461706,1.8975762964063665,3.2461648560093166,12.611493577848654,3.81122784962756,51686.860666072884,196990.40283035627,16781.869217991014,652201.4396982881,14525.457721776716
4.737512229273633,4.848452897703971,2.736185087142603,27.932288740053053,5.895982403476709,36722.30681655322,216514.07480547056,5536.193971809068,123577.15762781806,34762.608502106996
1.4303973775454164,3.061842094850648,1.1254044329044153,3.19449747709844,2.233293717708184,6212.354849932457,13874.013058528126,3605.7435833675277,64955.138588391776,4987.600829554843
4.095689520791465,1.4049396190395789,1.9227396293992078,14.34761507173631,3.5031012480076194,18133.430282477108,63523.24225320471,13425.54192990899,466679.7887842208,12271.71835379254
2.093311684693913,1.7565700191047449,2.643240365194716,6.416527592473148,3.065251887423244,34269.85977629498,105045.75236101811,14761.829987156314,538061.0484611156,9395.769133351761
1.310045937302575,2.9535806173341603,1.5451251259045127,2.679551992713247,2.04538781153776,11710.254166310546,23952.011141780862,5131.9667376488505,110292.75981041898,4183.611299587227
4.124736672804863,0.6287220995042994,3.7993696968651443,9.989322709839747,2.4218085910068305,70804.70550840726,171475.44408396937,59281.86197945503,4330160.645006439,5865.1568514744895
5.836834665484719,2.489098032524059,2.043078754289487,27.423959148512154,4.6984300087648165,20474.307755503643,96197.10196714454,8052.154763569418,216765.13220615068,22075.244547261755
4.958251625649433,3.979406271966781,2.8573128103905456,27.602655398317093,5.567013835184633,40045.580014949504,222934.29798121713,7043.824318062802,177351.15782531002,30991.643041137115
6.258121865083099,3.7967131445711657,0.7550292953149508,35.699007227944506,5.704428260997195,2796.1896064244957,15950.663013994515,1950.8551489149336,25849.895456021975,32540.50178486348
3.4531935925277955,4.010028826181436,1.0599140947595793,16.839301673612333,4.876442986008694,5510.364741964441,26870.97949630211,2592.9382855566087,39610.42709069744,23779.69619579339
1.2266745508213213,2.6396450788697976,0.6568227318554074,2.349350692119382,1.9152192328000706,2116.095975807212,4052.7877113168056,2441.021730944372,36180.84647606254,3668.064709687291
5.835829227053865,4.284329359176546,1.2406512021721228,34.62718846725215,5.933550678064168,7549.851563737809,44797.426865300295,2840.7685947953746,45422.91922727727,35207.023649155744
6.6811041957629556,1.9588853492396507,1.5619727933951904,28.423607221154263,4.254327785993824,11967.017930839726,50911.61689865776,7822.281742601466,207549.37798881927,18099.304910679108
4.42474171799956,4.546886294195812,2.8659110445451517,24.947706671615748,5.638228909527105,40286.95319528105,227147.064182399,6183.261583399776,145863.8540282774,31789.625236227206
4.250774108395427,0.598522416001287,3.2358632966443053,10.070840957924874,2.3691781075909475,51359.32930176463,121679.39860229503,53036.975878297555,3664286.17670372,5613.004905488223
1.754884104470207,2.8071952809736365,1.2219021530908385,4.808238697795149,2.739918086640108,7323.385095825972,20065.47527948418,4270.048543848952,83708.67606410691,7507.151121497589
1.8136975763254846,3.090322954313225,3.092955675978861,5.135927497813162,2.8317441478961722,46923.06846056012,132874.12451452258,9818.357378798823,291863.31348654587,8018.774919144219
3.2833629668579816,2.282353933578864,3.1698092785001224,13.326398600615914,4.058764972112915,49283.923678431114,200031.86311430248,13624.455245346688,477089.6276146319,16473.57309885075
1.0220747780134989,4.9491835747586155,2.4943925792312913,1.6310019545264334,1.5957755632092236,30518.882234384877,48701.2864860915,4944.248042658719,104296.95523172819,2546.499648135715
2.4090275086857273,2.8040114765970365,1.64506999262787,8.744328154832814,3.6298166473007125,13274.18215156206,48182.84735304195,5755.374670315093,130988.04381024842,13175.568893021386
4.814448379397321,3.507881384036918,3.460550541725778,25.36368575477081,5.268243369959212,58739.38630426821,309453.38245293393,9677.636469925917,285611.18500539643,27754.38820511919
4.813863467001677,2.6106699188141453,3.8104929753479806,22.512566428341874,4.676610914011623,71219.89718793979,333067.7484839049,14318.522544260737,514006.4469364532,21870.689641052628
2.0083243138786346,2.74250251820901,2.2639451488488107,6.246926136619821,3.110516610016668,25140.32065946569,78199.38499241322,8098.1883381133985,218626.6317963941,9675.313581189585
1.9913021308787169,2.4621337345403904,2.317619491912532,6.113063312667451,3.0698823738866254,26346.521336081692,80880.7214628651,9234.204826776426,266207.636766767,9424.177789499783
4.06604544010588,3.2332222384053546,3.248719828711515,19.887835426021915,4.891198516833112,51768.255477397855,253208.814410086,9857.02162415486,293589.02635489503,23923.82293107043
5.791970997627015,3.6313767050782975,1.7741066911208376,32.04888241669083,5.533329229345474,15438.264575008061,85425.00062326089,4792.669021519255,99537.65651678754,30617.73236032898
1.42634963282209,1.831339242221807,1.6084762158237949,3.176443452248931,2.226973933427676,12690.195089351446,28260.73367409757,8616.181706502359,239934.95811368473,4959.412900166336
2.568225188249291,3.0843205526144866,1.2165642575683346,9.89601954502065,3.8532522733205394,7259.540247648651,27972.839962514114,3869.4082418342823,72208.46007294838,14847.553081849906
2.357865728801201,2.7932643291683776,1.623967107916466,8.41615700580886,3.5693962141295668,12935.805267051368,46173.01434693046,5703.4048522731855,129217.86343538124,12740.589333442484
4.231670377177044,3.731236080993026,2.159579832856969,22.01717543661449,5.202951429147512,22875.865692236832,119022.01809641016,5677.8712738778495,128351.09200516396,27070.70357406814
5.599333442312963,0.765102152626641,3.5461884426278907,15.34018320265345,2.7396445238876064,61682.594368428494,168988.38188064564,45468.58024480779,2908629.101993325,7505.652117267349
4.664764018756512,2.022678642991383,2.6693589524195662,19.478267502737893,4.175616906754101,34950.465748710485,145939.75567924563,12946.402244356672,441921.2642515699,17435.776551970688
1.1824292949911435,4.137451296529091,2.4588451075259306,2.1829284493178776,1.8461386727856974,29655.233984054623,54747.67430847191,5829.982947488644,133543.32382979634,3408.2279991549362
3.467034143167965,4.128744599667806,1.7090397891474622,17.056861555636356,4.9197270206433075,14326.607389361536,70482.99748759002,4060.7211046393018,77629.3587385959,24203.713957647873
4.683108379008973,3.167564473454844,1.2378746476033555,23.565664073579736,5.032056097443262,7516.096519793641,37821.41932139968,3833.718427755953,71211.73603380521,25321.588567815914
1.9607386727970828,4.47568529006981,1.1251592956134806,6.002450241242314,3.0613208810124326,6209.648775679104,19009.727460739727,2466.172658398884,36741.46530021522,9371.685536522737
4.409458632893605,0.810538968315752,2.0654573473828544,12.085389302169627,2.740787545213656,20925.28943417259,57351.77266117115,24998.349702950396,1185736.7038073703,7511.9163679982985
6.342705532353124,1.058947616859375,3.721696881798321,20.08157589890298,3.1660898959395296,67939.29077033793,215101.90204526467,34477.48106627065,1920545.26611471,10024.125229170382
3.100202145890346,3.2952530623258753,0.6063163954460044,13.632762972422949,4.3973787291563085,1803.1739976514473,7929.238982240222,1805.0097297010248,23005.97140289049,19336.93968763635
5.782670274895649,1.6458433463196724,3.0305285741051247,22.4666072147825,3.885161378181453,45048.027365683774,175018.85608441578,18063.374851835328,728315.5734391853,15094.478934512807
5.031779042301197,1.1994745779271505,3.1967257292709523,16.710512534002643,3.3209948993229994,50124.466679037134,166463.09817236796,26144.680330234285,1268224.8506765587,11029.007121329378
4.708524451808279,0.7867112627167845,3.580560967449377,12.76860310097661,2.7118056265106385,62884.14460815599,170529.57716670606,44648.27790742266,2830272.9704613057,7353.889755974757
5.610717062331615,0.7064058886112998,1.6214561947851638,14.769984098461537,2.632459262225505,12895.834539833233,33947.75907851158,22517.486798011403,1013680.5881771499,6929.841767276852
2.8933862974839117,2.229881827701454,3.163870858599095,11.122798744234627,3.8442149096741804,49099.436562523086,188748.78609025283,13918.931818396148,492640.50404753553,14777.988271761267
3.3665541873817335,0.8811751636428994,2.6626330246980556,9.379973435734168,2.7862238103552537,34774.55973176337,96889.70631926012,29642.721504204084,1531081.6990530528,7763.043121390549
3.1242664535555766,3.251170512844846,0.828428823780929,13.753398347941177,4.402120802561222,3366.2736203285176,14818.743131161244,2499.68026259555,37492.8061384268,19378.66756034226
2.471437372087763,1.5189241019221364,3.2232690344473363,7.951029753457296,3.2171682128204653,50960.317331634746,163947.91303457913,20817.543936470694,901084.4385378895,10350.171309582427
2.02747697082422,0.5645847138940281,3.8129243198304676,4.330012426620568,2.1356654052944974,71310.81211624149,152296.03446011263,66251.8602736342,5115856.6955700815,4561.06672337171
2.5989645474390892,1.5321922812525108,1.1714790924361425,8.542193820035152,3.2867681201932024,6731.441809993615,22124.68834402264,7500.501103819749,194875.2447663927,10802.844675918359
5.490509894097165,3.609299356437073,1.8013697855737631,30.03543195957695,5.470426706974516,15916.396876974411,87069.4825546066,4896.085320537948,102776.71222923246,29925.56835638005
6.067803285123988,3.932136480897266,2.287731689441888,34.97471698267472,5.7639833295881235,25671.378367509897,147969.39695787622,5707.494636173916,129356.87720320917,33223.50382376979
3.9864325788605983,2.2183954446003176,2.952875645636213,16.847985395342,4.226331453511623,42769.02280799122,180756.0663293693,13057.955989857473,447645.3273127758,17861.877554941668
4.307085945352833,2.6391070850044684,1.0383133267366635,19.81505772010503,4.6005717024255475,5288.053838769286,24328.070851544766,3859.5833390631146,71933.6155005176,21165.259989158698
4.349389873775875,1.3867372142330703,2.0012611751784273,15.250422135295102,3.506335963866034,19644.752058711427,68881.10064469119,14157.240410799806,505346.38736137876,12294.39189150035
2.3081783764780495,3.1371101473275447,1.9543876620436325,8.184596517927215,3.5459116164218383,18735.29071005478,66433.6849658234,6111.53005927472,143332.99738854196,12573.489191475333
2.2756367533707618,3.424579960163769,1.3386373982426905,8.010534943456829,3.5201290063501185,8789.515161892272,30940.227273131142,3834.640460879412,71237.4278764766,12391.308221347472
2.282595821066119,2.4146764516090933,1.4144611835175813,7.807678587408488,3.4205261024975506,9813.435656620379,33567.112818650196,5746.469346259979,130684.14362173725,11699.998817867085
2.9928875618749884,0.7560825892958203,1.6440924428794297,7.68768030057178,2.568649887988305,13258.411007396595,34056.21594905217,21331.726312688374,934674.2092897373,6597.962247062332
5.0924528063610985,3.0223859418673467,2.125990067026238,25.551945456000634,5.017610653962884,22169.784617787194,111239.3474942715,6900.496150614629,171965.66031019992,25176.416674761844
4.0427090321232555,4.134401241231516,2.053864875833012,21.385633989992783,5.289926586371445,20691.060352725613,109454.19026009935,4873.357290769443,102061.89649973567,27983.323289199452
3.9497710358250355,3.147815438254506,3.8832863958592574,18.97161926164847,4.803220006823926,73966.97440426267,355279.6513027877,12102.05626429718,399401.78940690676,23070.922433953634
3.2139849655448396,1.4023251272205266,3.7852247131327266,10.830499808090254,3.3698041292032777,70278.47766230714,236824.7042205629,26479.632800584186,1292674.531169233,11355.57986919546
2.220947435714466,3.3879292940738894,0.4331781998197536,7.6428843494761445,3.4412720564984793,920.390645479499,3167.314609351198,1254.2995356086387,13326.716128340964,11842.353366837273
6.553869723814437,3.438824591859891,2.1591034208500823,36.01408071222641,5.495086449668662,22865.773789349616,125649.40371104392,6159.315194115106,145017.32782669007,30195.97508933214
1.1500135503948823,1.2304830316115527,3.559486622776915,2.0648811239954967,1.795527646858139,62146.0803119549,111585.0053439813,28377.931976606782,1434142.71026102,3223.9195306319257
3.535220959151057,4.964653976907621,2.5498531185543896,18.270360763226865,5.168095848700299,31891.088293018583,164816.20101768404,5038.429507749762,107291.18324301484,26709.21470135326
2.9138041146300337,4.547886290746008,1.066201151566566,12.939632459442207,4.440803825649465,5575.9299129271785,24761.610888880303,2299.8449451453434,33087.891290936706,19720.738617902924
1.8049242137422605,2.251587056257074,1.379162091653909,5.049026715513145,2.7973621701515583,9329.742008145682,26098.667350860564,6008.908286058344,139738.03048332868,7825.235110995036
4.5746592438675995,3.759493905863236,2.839964776149043,24.422952819719804,5.338747984881966,39560.78665550852,211205.07003744147,7410.586411796571,191381.57236933662,28502.23004608125
1.1510384763130044,3.9071848094451207,3.149601998507499,2.068563329753642,1.7971278739348875,48657.56443385693,87443.86532186711,7907.892027699219,210965.94295615208,3229.668595273729
4.661153143866965,2.56372626926146,3.4967752576394493,21.517344570492398,4.61631358300347,59975.57947796544,276866.08219263604,13380.276080458803,464321.5777268463,21310.351096622337
6.074328484438244,1.5070919279173123,2.629185948662757,22.714850908621354,3.739483461721618,33906.39498172706,126792.40328076921,17113.962113794005,671656.3175786607,13983.736560489497
1.958916015922843,4.924262658539035,2.3874000672492155,5.991295952939952,3.0584751486231836,27956.925892803145,85505.56307503843,4756.1221412716695,98401.28128687161,9354.270234745605
1.9594041162089533,4.758528428192722,2.2807333014009066,5.994282010099603,3.059237224476855,25514.55624334408,78055.08022564655,4701.872443208348,96722.50132615304,9358.932395624852
3.8417050534910637,2.5448556754321516,1.3472974702831735,16.96705048825736,4.416541679283507,8903.607372181206,39323.1530552142,5193.610117490653,112285.91206582767,19505.840404848383
5.810948697660553,4.879581786517604,3.071622636510118,36.29076980937719,6.245240097195763,46278.01587160031,289017.32033998024,6175.246031826205,145580.31428886455,39003.02387162175
1.9899840927754953,2.425136283535421,2.2016461537936127,6.099763690374871,3.06523238679126,23775.74058285219,72878.17005450584,8905.952591344289,252140.0433303101,9395.649585034043
1.5473541557591601,1.4070372526230395,2.290788959792675,3.677690869063411,2.376760908532326,25740.037456000773,61177.91480958049,15971.602495720706,605541.6139044684,5648.992416327407
3.918026128796758,2.6890633699643574,2.560298383971332,17.750741977308397,4.53053180193051,32152.90193240928,145669.7447291332,9340.25111765651,270806.49963927025,20525.718408303717
4.39618954995377,3.223009916903628,0.9522213051048172,21.94407640052987,4.9916128845628664,4447.488155157532,22200.13917922507,2898.3128330093728,46810.05424390216,24916.19918933402
3.3185562021765684,3.577623767980015,1.667209391126867,15.425440690949939,4.648238496257116,13633.87498969124,63373.50258023992,4571.560674807639,92729.5147233495,21606.12111808662
2.8592424523270594,3.1138063426181835,2.131344575525876,11.85630923158555,4.146661022725101,22281.598676653648,92394.23675648287,6714.7689950198865,165069.8928489533,17194.79763738758
5.837382238191646,3.1048610370578786,1.22923583987217,30.239167548330396,5.18026168485039,7411.556778878704,38393.803606718524,3883.846473390879,72612.99263198486,26835.11112352901
3.2263957050843466,1.061588484228146,1.1821419322217692,9.696656693706382,3.005414580246872,6854.539082532973,20600.731699516615,10924.018607386555,342527.0715511403,9032.516799160481
1.4750898311987413,2.0653914813939314,3.7631179087633315,3.3972388136871303,2.3030724921521166,69459.9816187273,159971.3729714825,17873.69949838932,716874.1707045062,5304.142904107762
1.3047751642115633,4.081358992590545,1.6751613835196015,2.658033817467122,2.0371585008466133,13764.242566397174,28039.943751850806,4026.4365869704166,76648.30411147208,4150.014757571621
6.9351111215357095,0.6566659563145871,2.5247776403539497,17.601925507290407,2.538088460130202,31266.932963499323,79358.24173832225,37717.91184497872,2197569.9935039333,6441.8930314461
6.258783255960742,3.5294736440693377,3.436416154158722,34.59337764484728,5.527172971184332,57922.929104281626,320150.0481570117,9551.35124154926,280038.97468420875,30549.641053390642
3.0878117446247844,2.1882607567275487,0.7835536769276275,12.103480443533146,3.9197598314089905,3011.4559684944775,11804.18413936151,3512.6808114747264,62456.73643642083,15364.517135927437
2.7613900719229187,2.7933729738853983,0.39250828009536043,10.97216580633944,3.9734211830126824,755.677788472465,3002.6261322486694,1378.4432883589063,15353.401582574472,15788.075897613904
3.6766424586414495,1.0405766696401568,3.2611929814443013,11.138102144607783,3.029422161632602,52166.537243196806,158034.4640201729,30744.78227445931,1617254.5716912288,9177.398633390747
3.930078411213147,1.2870892543763413,1.773693500320952,13.181373345388161,3.3539721008567103,15431.07424526128,51755.39250485485,13518.82410562092,471552.04312176065,11249.128853325175
4.140455605137445,1.6787797654986243,2.487739781120923,15.694419071024164,3.7905053375166373,30356.30541709359,115065.73771077847,14537.182157153095,525825.4513336858,14367.930713742116
4.184495400712746,3.8920481328003054,2.625290952537089,21.99798937623976,5.257023193882072,33806.00843174553,177718.97041825918,6617.108361879102,161481.81600652836,27636.292861014066
6.097131439762556,1.2893771039498778,1.4466511883208155,21.179042429732057,3.473607652873044,10265.182335586485,35657.2159190304,11006.592341334825,346418.10127404897,12065.950126098178
3.1973446404932617,3.1918145611022846,0.9513087793004376,14.180051907073274,4.43494633874867,4438.968070480904,19686.585192001534,2923.8349992721364,47429.71831512758,19668.749027580234
3.667715263092573,1.3173822954630923,2.0451972406163277,12.31544579030178,3.3577976769978446,20516.789748585863,68891.2289572548,15229.736272866336,563845.12394998,11274.805239652122
1.2589887492976537,4.884915692847847,2.9791691299134135,2.4747585724313956,1.9656717137559632,43534.07589620547,85573.70157367637,5982.835938651049,138829.5434289682,3863.8652862603053
2.064294193285854,2.2311233409054543,1.7857005488639834,6.479756911594019,3.138969693694591,15640.703238295411,49095.693453080145,7851.525759775558,208714.36675507593,9853.130737933114
6.629535352029754,1.5813125001319646,0.513095040515676,25.479726475095468,3.8433653524895046,1291.3222835517465,4963.023323500411,3183.0914806774285,53875.94924083507,14771.457232716773
5.912525910759895,4.011034034773235,0.4082751190999708,34.22133080190789,5.787937561445657,817.6074499572475,4732.260870125353,998.5402476389476,9466.067922814842,33500.22121519351
6.519832752514003,2.995008479186672,3.137622413900052,33.664253782718006,5.163361555514948,48288.12799188018,249329.06366105934,10277.124787545905,312556.6183963027,26660.302552969744
6.408168663383798,4.759371247932273,3.7707724324422136,40.36787866866145,6.2994407277890545,69742.84483629055,439340.9172336012,7772.303448345015,205563.44004606598,39682.95348292749
3.984620602952575,2.340225888814511,1.554171824516935,17.196443751588607,4.31570416988914,11847.782544899872,51131.52453296415,6514.937584181038,157756.27527031477,18625.302481998515
3.9251454424348373,4.160837716754335,2.3509958140287726,20.55147680576662,5.2358510295145075,27110.824362733878,141948.23765060716,5542.938827619738,123803.06118166393,27414.13600326813
3.6814627064526073,4.0558921878171965,2.7855820199513057,18.59574718979635,5.051184453723526,38060.18656634176,192249.0226897225,6737.49654830666,165908.67245924057,25514.46438553824
5.895955530200581,3.472604474466871,1.7079193943837896,32.09694997958818,5.443892820286628,14307.829366078786,77890.28955988248,4824.819348733122,100540.91662938314,29635.969038768293
5.259030797718714,1.0386377247313086,1.2292216163997032,16.363207545715817,3.111449271758196,7411.385261810187,23060.149275578733,11610.077094013332,375295.9779399438,9681.116570724607
5.5714059509785345,2.9524691543862414,2.8919067963413903,28.063262007590453,5.037016195644756,41021.12772634869,206624.0847212305,9608.77292484585,282568.11213497823,25371.53215518757
1.8625146226553375,0.7314214637671907,0.43083712521203443,4.282287558368458,2.299196745238604,910.4691826010591,2093.347781276407,5778.490798672192,131777.99449759713,5286.30567331579
3.423166934149241,1.4720571589058709,0.5914518776638267,11.907483952762801,3.478499349235554,1715.8441622190846,5968.562801668711,3941.5201269729714,74236.39563018439,12099.957722632173
2.4103454688717347,4.309400956480438,3.121020127523371,9.025975499402428,3.7446812566778744,47778.460351571426,178915.10495145648,7104.747912807322,179657.0500726017,14022.637714114586
2.2672968755875145,2.1905892755799403,1.7042678950768857,7.606918649275819,3.3550607029812416,14246.715030420964,47798.59374513758,7632.132703780387,200027.692182399,11256.432320688984
2.862744816684195,2.1463862055537595,3.1671225220508186,10.834985173504007,3.784823959983183,49200.412166787944,186214.8988099071,14475.247679530592,522468.67840549466,14324.892408062782
4.862798583748411,3.2249093950742065,1.300852050882746,24.838499472110172,5.107861048393209,8300.319765892074,42396.88002140837,3957.1215980987563,74677.59938983117,26090.244489692574
4.641879387340881,3.8532146935700333,3.8054657701876686,25.10437122797412,5.408234280373075,71032.09951618347,384158.2356102952,9688.43476794515,286089.3453789662,29248.998031402476
5.554350756123013,4.793281782881209,1.1341886032694197,34.102215994124954,6.139730364801197,6309.712479091493,38739.93330104308,2321.2468413206893,33550.828061909575,37696.288952461844
3.739099738808225,1.0105660357207418,1.6384892888338296,11.200082400466652,2.995395464908483,13168.19426890174,39443.94939410215,15905.521613930054,601787.4534167761,8972.393991194307
5.759129804331292,3.321822612007449,2.1607152316753773,30.65817242780928,5.323403616419978,22899.925982292465,121905.54878988552,6381.0199696141735,152917.22574646657,28338.6260633133
